date,category,brand,option,r,g,b,L,a,b,hex,case_type,timestamp
251125,liptint,클리오,25다크체리,204,10,72,13.0638,68.6702,21.1893,#CC0A48,A_normal,2025-11-27 17:07:29
251125,liptint,클리오,26모브체리,178,69,98,13.5268,46.8748,6.4015,#B24562,A_normal,2025-11-27 17:07:29
251125,liptint,클리오,28드라이체리,201,80,97,15.2137,49.5018,15.4294,#C95061,A_normal,2025-11-27 17:07:29
251125,liptint,클리오,글로스200버니퓨어핑크온,254,191,212,25.0467,25.6632,-1.6437,#FEBFD4,A_normal,2025-11-27 17:07:29
251125,liptint,클리오,글로스201허니코팅피치온,254,127,89,20.1779,45.4742,42.7538,#FE7F59,A_normal,2025-11-27 17:07:29
251125,liptint,클리오,글로스202글레이즈드애플온,254,122,154,20.2568,53.2535,7.0765,#FE7A9A,A_normal,2025-11-27 17:07:29
251125,liptint,클리오,글로스203슈가러브글램온,254,106,79,18.9904,54.8097,43.3987,#FE6A4F,A_normal,2025-11-27 17:07:29
251125,liptint,클리오,글로스204블러쉬드캔디온,254,188,221,24.9155,28.6479,-7.1111,#FEBCDD,A_normal,2025-11-27 17:07:29
251125,liptint,클리오,글로스205듀이그레이프온,224,116,157,18.6954,46.4752,-2.7009,#E0749D,A_normal,2025-11-27 17:07:29
251125,liptint,클리오,글로스206그레이프시럽온,189,96,136,15.8732,41.9361,-4.9059,#BD6088,A_normal,2025-11-27 17:07:29
251125,liptint,클리오,글로스207헤이지던모브온,180,96,108,15.2601,35.1569,8.6034,#B4606C,A_normal,2025-11-27 17:07:29
251125,liptint,클리오,글로스208로즈브리즈온,159,57,78,11.7976,43.9986,10.2572,#9F394E,A_normal,2025-11-27 17:07:29
251125,liptint,클리오,글로스209드라이레드와인온,159,57,86,11.8595,44.7725,5.5069,#9F3956,A_normal,2025-11-27 17:07:29
251125,liptint,클리오,라쏘키링증정107스틸러핑크,187,76,102,14.3623,47.0659,8.1183,#BB4C66,A_normal,2025-11-27 17:07:29
251125,liptint,클리오,블러100플러피진저,226,130,105,19.2866,34.4606,29.5763,#E28269,A_normal,2025-11-27 17:07:29
251125,liptint,클리오,블러101코튼탠저린,215,116,107,17.9675,37.7194,22.3848,#D7746B,A_normal,2025-11-27 17:07:29
251125,liptint,클리오,블러102바운시베리,215,103,106,17.1786,44.2229,19.4152,#D7676A,A_normal,2025-11-27 17:07:29
251125,liptint,클리오,블러103클라우디플럼,196,91,102,15.6121,42.965,14.1561,#C45B66,A_normal,2025-11-27 17:07:29
251125,liptint,클리오,블러104미스티피그,197,99,92,16.0703,38.3695,22.1323,#C5635C,A_normal,2025-11-27 17:07:29
251125,liptint,클리오,블러105벨벳티크리본,197,87,86,15.3324,43.8928,22.3912,#C55756,A_normal,2025-11-27 17:07:29
251125,liptint,클리오,블러108페일라벤더,153,89,97,13.6001,27.3032,6.8494,#995961,A_normal,2025-11-27 17:07:29
251125,liptint,클리오,블러109더스티모브,148,77,88,12.5113,30.922,7.1099,#944D58,A_normal,2025-11-27 17:07:29
251125,liptint,클리오,블러110멜로우모브핑크,163,85,91,13.707,32.6849,11.1924,#A3555B,A_normal,2025-11-27 17:07:29
251125,liptint,클리오,블러111앤티크레드플럼,177,79,98,14.0226,41.7394,8.7234,#B14F62,A_normal,2025-11-27 17:07:29
251125,liptint,티르티르,01모브로즈,190,93,117,15.5725,41.4108,4.9231,#BE5D75,A_normal,2025-11-27 17:07:29
251125,liptint,티르티르,02메리코랄,230,96,95,17.4167,51.9728,27.2248,#E6605F,A_normal,2025-11-27 17:07:29
251125,liptint,티르티르,03샌드몬드,182,85,90,14.5469,39.7458,16.0989,#B6555A,A_normal,2025-11-27 17:07:29
251125,liptint,티르티르,04피그피치,173,78,57,13.5374,37.3487,30.9928,#AD4E39,A_normal,2025-11-27 17:07:29
251125,liptint,티르티르,05스카치샷,153,75,69,12.4766,31.9766,18.7551,#994B45,A_normal,2025-11-27 17:07:29
251125,liptint,티르티르,06허니넛,133,63,46,10.6438,28.552,24.3168,#853F2E,A_normal,2025-11-27 17:07:29
251125,liptint,티르티르,07카시스플럼,134,30,29,8.8894,43.3683,27.8853,#861E1D,A_normal,2025-11-27 17:07:29
251125,liptint,티르티르,08썸머펌킨,173,64,72,12.8387,45.1424,19.1085,#AD4048,A_normal,2025-11-27 17:07:29
251125,liptint,티르티르,09살몬시럽,205,117,100,17.5877,32.7172,24.4383,#CD7564,A_normal,2025-11-27 17:07:29
251125,liptint,티르티르,10하트베리,233,107,104,18.1929,48.5467,25.5539,#E96B68,A_normal,2025-11-27 17:07:29
251125,liptint,티르티르,11애플럼,225,83,87,16.4867,55.4774,27.6806,#E15357,A_normal,2025-11-27 17:07:29
251125,liptint,티르티르,12리치러쉬,231,102,115,17.8943,51.1189,17.8485,#E76673,A_normal,2025-11-27 17:07:29
251125,liptint,티르티르,13라이크리,240,135,161,20.501,42.8691,4.057,#F087A1,A_normal,2025-11-27 17:07:29
251125,liptint,티르티르,14로즈벨,199,68,71,14.3773,52.1717,27.2201,#C74447,A_normal,2025-11-27 17:07:29
251125,liptint,티르티르,15그레이픈,139,15,46,8.8461,49.8838,17.0146,#8B0F2E,A_normal,2025-11-27 17:07:29
251125,liptint,티르티르,16탠저링,227,79,80,16.3682,57.3734,31.3017,#E34F50,A_normal,2025-11-27 17:07:29
251125,liptint,티르티르,17얼라이븐,226,69,82,15.8977,61.0647,28.127,#E24552,A_normal,2025-11-27 17:07:29
251125,liptint,티르티르,18체리드,212,42,67,14.117,64.794,29.0493,#D42A43,A_normal,2025-11-27 17:07:29
251125,liptint,티르티르,19배드로지,185,28,65,12.1376,60.7232,20.8172,#B91C41,A_normal,2025-11-27 17:07:29
251125,liptint,티르티르,20피버레드,184,24,64,11.9831,61.2377,20.7407,#B81840,A_normal,2025-11-27 17:07:29
251125,liptint,티르티르,21피그미,184,52,73,12.8877,53.7871,19.0654,#B83449,A_normal,2025-11-27 17:07:29
251125,liptint,티르티르,22스노이피치,250,170,153,23.0721,27.3827,20.7343,#FAAA99,A_normal,2025-11-27 17:07:29
251125,liptint,티르티르,23피치리콧,249,146,140,21.3839,38.1193,20.0844,#F9928C,A_normal,2025-11-27 17:07:29
251125,liptint,티르티르,24러버블리,251,143,156,21.3764,42.0903,11.2149,#FB8F9C,A_normal,2025-11-27 17:07:29
251125,liptint,티르티르,25너티핑크,240,155,149,21.697,31.0549,16.3956,#F09B95,A_normal,2025-11-27 17:07:29
251125,liptint,티르티르,26베어블,236,137,128,20.2475,36.729,21.2955,#EC8980,A_normal,2025-11-27 17:07:29
251125,liptint,티르티르,27뮤티로즈,203,82,96,15.4074,49.1832,16.9622,#CB5260,A_normal,2025-11-27 17:07:29
251125,liptint,티르티르,28원터리,248,166,186,22.9632,32.8872,2.2144,#F8A6BA,A_normal,2025-11-27 17:07:29
251125,liptint,티르티르,29이브니,216,129,146,19.0962,35.5529,5.3988,#D88192,A_normal,2025-11-27 17:07:29
251125,liptint,티르티르,30모브블러쉬,173,81,112,14.0691,40.927,0.3593,#AD5170,A_normal,2025-11-27 17:07:29
251125,liptint,팁토우,101토슈즈하트,228,125,124,19.1557,39.5523,18.3986,#E47D7C,A_normal,2025-11-27 17:07:29
251125,liptint,팁토우,102핑크슈가,218,116,129,18.2305,41.0382,11.0494,#DA7481,A_normal,2025-11-27 17:07:29
251125,liptint,팁토우,103피치펀치,234,127,119,19.4906,40.2718,22.8678,#EA7F77,A_normal,2025-11-27 17:07:29
251125,liptint,팁토우,104그레이프팝,207,97,122,16.5905,45.9279,7.1527,#CF617A,A_normal,2025-11-27 17:07:29
251125,liptint,팁토우,105워터멜론슈가,203,61,77,14.3155,56.6106,23.51,#CB3D4D,A_normal,2025-11-27 17:07:29
251125,liptint,팁토우,106원바이트피그,188,81,92,14.6101,44.0838,15.3373,#BC515C,A_normal,2025-11-27 17:07:29
251125,liptint,팁토우,107토피애플,175,66,64,13.0005,44.3643,24.7426,#AF4240,A_normal,2025-11-27 17:07:29
251125,liptint,팁토우,108플럼피즈,187,68,98,13.9271,50.2926,8.5032,#BB4462,A_normal,2025-11-27 17:07:29
251125,liptint,팁토우,109선셋멜트,211,64,69,14.8305,57.5301,30.7419,#D34045,A_normal,2025-11-27 17:07:29
251125,liptint,팁토우,110라즈베리엑소,226,45,103,15.2166,69.9447,12.5039,#E22D67,A_normal,2025-11-27 17:07:29
251125,liptint,팁토우,new111넛맥가나슈,153,114,107,15.5068,14.3356,9.8792,#99726B,A_normal,2025-11-27 17:07:29
251125,liptint,팁토우,new112아사이드리즐,108,41,56,8.0718,31.329,5.8045,#6C2938,A_normal,2025-11-27 17:07:29
251125,liptint,페리페라,01웜베서더,231,141,113,20.2359,31.3185,29.4214,#E78D71,A_normal,2025-11-27 17:07:29
251125,liptint,페리페라,02나는쿨로,230,123,121,19.0951,41.0198,19.8639,#E67B79,A_normal,2025-11-27 17:07:29
251125,liptint,페리페라,03핑트체크,232,99,116,17.7877,52.934,16.806,#E86374,A_normal,2025-11-27 17:07:29
251125,liptint,페리페라,04코랄랄라,224,105,97,17.6416,45.7518,26.8799,#E06961,A_normal,2025-11-27 17:07:29
251125,liptint,페리페라,05도토감성,191,90,74,15.1661,39.2792,28.4971,#BF5A4A,A_normal,2025-11-27 17:07:29
251125,liptint,페리페라,08쿨탕코팅,216,123,138,18.6513,37.7204,7.8395,#D87B8A,A_normal,2025-11-27 17:07:29
251125,liptint,페리페라,08품절대란,224,11,56,14.2397,72.7392,36.681,#E00B38,A_normal,2025-11-27 17:07:29
251125,liptint,페리페라,09웜캔두잇,208,119,111,17.8999,33.8662,19.6398,#D0776F,A_normal,2025-11-27 17:07:29
251125,liptint,페리페라,10최애의로즈,216,123,138,18.6513,37.7204,7.8395,#D87B8A,A_normal,2025-11-27 17:07:29
251125,liptint,페리페라,11이븐로지,193,104,105,16.2908,35.4786,15.4428,#C16869,A_normal,2025-11-27 17:07:29
251125,liptint,페리페라,12나랑살몬,193,106,81,16.285,32.2371,29.2668,#C16A51,A_normal,2025-11-27 17:07:29
251125,liptint,페리페라,13집에모카,157,94,91,14.0649,25.3347,12.7247,#9D5E5B,A_normal,2025-11-27 17:07:29
251125,liptint,페리페라,14휘뚤로지,178,98,107,15.2984,33.2147,9.34,#B2626B,A_normal,2025-11-27 17:07:29
251125,liptint,페리페라,15소울풀럼,168,89,107,14.2999,34.3082,4.4085,#A8596B,A_normal,2025-11-27 17:07:29
251125,liptint,페리페라,16붐업코랄,176,81,80,13.9722,38.6523,19.3588,#B05150,A_normal,2025-11-27 17:07:29
251125,liptint,페리페라,16하트백만개,168,1,53,10.5645,59.8708,21.0291,#A80135,A_normal,2025-11-27 17:07:29
251125,liptint,페리페라,17핑리패스,168,76,98,13.4309,40.0373,5.7297,#A84C62,A_normal,2025-11-27 17:07:29
251125,liptint,페리페라,24누디라떼온,209,121,105,18.0351,32.6104,23.6792,#D17969,A_normal,2025-11-27 17:07:29
251125,liptint,페리페라,25누디빛밤온,181,84,74,14.3492,38.5274,24.72,#B5544A,A_normal,2025-11-27 17:07:29
251125,liptint,페리페라,26누디플로우,187,92,89,15.1862,37.9384,19.701,#BB5C59,A_normal,2025-11-27 17:07:29
251125,liptint,페리페라,27누디과몰입온,193,95,109,15.7623,40.5763,10.6351,#C15F6D,A_normal,2025-11-27 17:07:29
251125,liptint,페리페라,39햇살주의보,247,99,92,18.3599,56.2326,33.4847,#F7635C,A_normal,2025-11-27 17:07:29
251125,liptint,페리페라,음영펜슬미니10최애의로즈,215,127,142,18.8988,35.7414,6.7164,#D77F8E,A_normal,2025-11-27 17:07:29
251125,liptint,페리페라,음영펜슬미니17핑리패스,164,77,98,13.306,38.0881,5.052,#A44D62,A_normal,2025-11-27 17:07:29
251125,liptint,페리페라,new볼체인47햇살예보온,189,77,85,14.3966,45.745,18.6089,#BD4D55,A_normal,2025-11-27 17:07:29
251125,liptint,페리페라,new볼체인49품절임박온,210,72,82,15.1885,54.8282,24.5324,#D24852,A_normal,2025-11-27 17:07:29
251125,liptint,페리페라,new볼체인볼48하트백개온,172,39,76,11.7449,54.87,11.6446,#AC274C,A_normal,2025-11-27 17:07:29
251125,liptint,하트퍼센트,01크림베이지,222,170,156,22.1958,17.0988,14.5915,#DEAA9C,A_normal,2025-11-27 17:07:29
251125,liptint,하트퍼센트,02크리미로즈,221,152,133,20.739,23.5706,20.4647,#DD9885,A_normal,2025-11-27 17:07:29
251125,liptint,하트퍼센트,03누디핑크,211,147,151,20.1726,24.6904,7.6432,#D39397,A_normal,2025-11-27 17:07:29
251125,liptint,하트퍼센트,04누디살몬,205,141,121,19.3479,21.8865,20.4982,#CD8D79,A_normal,2025-11-27 17:07:29
251125,liptint,하트퍼센트,05미스티핑크,183,100,109,15.6484,34.2627,9.8973,#B7646D,A_normal,2025-11-27 17:07:29
251125,liptint,하트퍼센트,06피그브라운,207,122,112,18.0631,31.9864,19.7871,#CF7A70,A_normal,2025-11-27 17:07:29
251125,liptint,하트퍼센트,new07바닐라베이지,223,184,171,23.3468,12.0527,11.87,#DFB8AB,A_normal,2025-11-27 17:07:29
251125,liptint,하트퍼센트,new08누디피치,228,166,147,22.0395,20.406,18.8704,#E4A693,A_normal,2025-11-27 17:07:29
251125,liptint,하트퍼센트,new09소프트그레이,190,167,160,21.0787,7.1897,6.6863,#BEA7A0,A_normal,2025-11-27 17:07:29
251125,liptint,홀리카홀리카,01후피,212,72,123,15.5734,58.8626,1.7806,#D4487B,A_normal,2025-11-27 17:07:29
251125,liptint,홀리카홀리카,02걸프,230,85,153,17.3036,62.1453,-7.1503,#E65599,A_normal,2025-11-27 17:07:29
251125,liptint,홀리카홀리카,03스플랫,241,62,92,16.4983,68.477,25.3453,#F13E5C,A_normal,2025-11-27 17:07:29
251125,liptint,홀리카홀리카,04퍼들,229,75,34,16.1477,57.8243,54.6114,#E54B22,A_normal,2025-11-27 17:07:29
251125,liptint,홀리카홀리카,06고고,227,75,67,16.1357,58.3017,37.7667,#E34B43,A_normal,2025-11-27 17:07:29
251124,liptint,오아드,01슬릭코랄,221,212,211,25.6758,2.9106,1.5994,#DDD4D3,A_normal,2025-11-27 17:07:29
251124,liptint,오아드,02피치피즈,221,212,211,25.6758,2.9106,1.5994,#DDD4D3,A_normal,2025-11-27 17:07:29
251124,liptint,오아드,03뉴로,219,211,211,25.5527,2.7424,0.9826,#DBD3D3,A_normal,2025-11-27 17:07:29
251124,liptint,오아드,04틴,219,100,116,17.2503,48.0215,14.0227,#DB6474,A_normal,2025-11-27 17:07:29
251124,liptint,오아드,05포그베이,219,211,209,25.5375,2.393,1.97,#DBD3D1,A_normal,2025-11-27 17:07:29
251124,liptint,오아드,06로지마롱,218,212,211,25.605,1.875,1.2272,#DAD4D3,A_normal,2025-11-27 17:07:29
251124,liptint,오아드,07애플리,223,207,211,25.3478,6.2246,0.0252,#DFCFD3,A_normal,2025-11-27 17:07:29
251124,liptint,오아드,08버니잼,236,77,114,16.9341,63.314,14.1444,#EC4D72,A_normal,2025-11-27 17:07:29
251124,liptint,오아드,09밋베리,216,211,212,25.4899,1.8875,0.1183,#D8D3D4,A_normal,2025-11-27 17:07:29
251124,liptint,오아드,10뮤모브,215,213,214,25.6346,0.8596,-0.2475,#D7D5D6,A_normal,2025-11-27 17:07:29
